51
100
L,2287,-438,889,-3461,782,5045,-101,-665,R,-2993,-1256,322,188,1723,-6167,-226,665
L,1752,-1147,1234,-4068,1233,4737,-281,-461,R,-3007,-1792,370,214,1966,-5651,-305,586
L,1732,-2184,1409,-3863,6,4398,-443,-336,R,-2559,-2305,271,488,3552,-4666,-418,477
L,2579,-2946,1300,-3041,-555,3639,-455,-386,R,-2932,-2380,243,1120,4300,-2840,-389,507
L,2806,-2705,1137,-2190,1188,1886,-417,-437,R,-2525,-2014,153,1272,1578,-1305,-385,513
L,2072,-2154,1297,-1452,2258,-113,-413,-394,R,-1361,-1931,132,922,147,-449,-547,351
L,1698,-1698,1076,-1105,2152,-1117,-401,-401,R,-1335,-1994,231,909,895,772,-558,336
L,2304,-1656,726,-834,2330,-1945,-344,-518,R,-1891,-2168,542,1144,1936,2335,-477,402
L,2641,-1862,909,-241,2072,-3123,-336,-518,R,-2550,-2332,741,1249,1787,3746,-412,461
L,2975,-1958,1080,401,1649,-4006,-317,-530,R,-2853,-2216,648,1180,850,4646,-371,510
L,3015,-1863,925,773,1575,-4392,-305,-553,R,-2838,-1836,376,1034,-195,5015,-326,565
L,2873,-1698,704,1025,1562,-4472,-298,-573,R,-2623,-1332,95,877,-822,5068,-269,630
L,2666,-1553,505,1292,1089,-4681,-297,-585,R,-2391,-821,-18,630,-1071,4998,-189,710
L,2380,-1244,437,1281,331,-5025,-272,-610,R,-2114,-346,-20,302,-1432,4944,-93,806
L,1960,-714,476,963,-41,-5195,-194,-663,R,-1566,86,11,22,-1627,4897,31,867
L,1372,-200,628,613,-120,-5023,-75,-643,R,-853,351,93,-234,-1466,4688,222,669
L,857,163,733,351,139,-4588,82,-487,R,-315,399,260,-468,-1501,4199,443,334
L,388,375,697,217,438,-4099,251,-261,R,104,419,383,-564,-1738,3493,465,-103
L,208,513,550,-48,686,-3666,410,-155,R,470,526,456,-583,-1873,2842,387,-340
L,-94,587,453,-456,1462,-3240,517,72,R,692,670,543,-586,-2006,2407,373,-387
L,-732,622,432,-656,2138,-2835,361,440,R,950,801,547,-570,-2050,2229,361,-444
L,-1279,657,446,-663,1962,-2513,258,581,R,1617,831,566,-473,-1818,2124,258,-581
L,-1693,684,525,-685,1495,-2164,210,630,R,2557,718,771,-136,-941,1404,150,-675
L,-2569,617,788,-511,796,-1378,129,687,R,2592,736,972,366,-213,19,149,-647
L,-2974,566,1036,-20,227,195,102,683,R,2178,979,668,656,-82,-1083,232,-614
L,-2511,660,913,311,541,1917,138,658,R,2141,976,138,549,1128,-1860,244,-652
L,-1872,674,611,354,190,3115,188,640,R,1640,729,89,218,2500,-2820,239,-658
L,-1038,592,356,269,-882,3913,283,563,R,846,594,109,-103,2750,-3605,348,-544
L,-45,571,270,96,-866,4392,643,41,R,86,506,-4,-444,3385,-4010,803,-96
L,511,657,247,-170,-139,4673,491,-360,R,-694,475,94,-740,3735,-4241,341,551
L,720,695,345,-423,-36,5002,410,-428,R,-1338,480,334,-1004,2614,-4395,192,663
L,1275,495,465,-436,-324,5493,200,-619,R,-1736,421,462,-1466,1426,-4495,131,701
L,2003,444,608,-439,337,5911,119,-693,R,-2152,100,560,-2055,861,-4459,25,751
L,2434,298,832,-863,1365,6045,66,-700,R,-2534,-437,835,-2527,536,-4101,-93,695
L,2273,-150,1221,-1316,831,5904,-33,-615,R,-2612,-893,1017,-2712,-104,-3561,-176,626
L,2316,-739,1478,-1341,-481,5424,-150,-544,R,-2141,-1320,929,-2740,-842,-3120,-294,529
L,2354,-1279,1306,-1185,-1270,4788,-254,-521,R,-1477,-1787,763,-2660,-606,-3020,-470,372
L,2260,-1680,989,-901,-1598,4265,-342,-492,R,-1291,-2240,688,-2404,-226,-3151,-568,288
L,2161,-2066,801,-514,-1019,3729,-418,-442,R,-1321,-2567,761,-1936,-549,-2848,-592,262
L,1752,-2246,823,-123,-782,2860,-492,-362,R,-1192,-2642,795,-1160,-119,-1695,-615,233
L,1572,-2251,827,376,-1505,1611,-517,-332,R,-1355,-2323,907,-544,185,-283,-549,285
L,1529,-2048,760,719,-1573,504,-501,-349,R,-1639,-2020,738,-490,-1179,746,-483,373
L,1481,-1950,1011,931,-976,-255,-473,-339,R,-1682,-2029,245,-416,-1711,1752,-500,394
L,1551,-2040,1525,1498,-1043,-1143,-431,-313,R,-2197,-2117,86,-230,-925,2989,-439,460
L,1949,-2116,1765,2252,-1377,-2294,-388,-352,R,-2687,-2213,33,-229,-704,4208,-394,505
L,2417,-2035,1710,2802,-1206,-3405,-344,-422,R,-2845,-2189,-50,-254,-736,5057,-375,524
L,2496,-1569,1394,3044,-1032,-4329,-287,-499,R,-2971,-1998,-110,-301,-873,5423,-339,560
L,2598,-1085,1041,2799,-624,-4707,-211,-599,R,-2752,-1600,-151,-292,-1081,5559,-301,597
L,2594,-652,754,2224,269,-4660,-135,-689,R,-2363,-1052,-98,-271,-1053,5541,-239,659
L,1984,-157,540,1849,595,-4685,-43,-741,R,-2030,-543,3,-376,-1045,5279,-149,750
L,1536,253,326,1338,721,-4545,91,-749,R,-1587,-55,99,-524,-1136,4877,-19,858
L,1185,463,180,674,1336,-4221,211,-672,R,-1014,303,231,-622,-1254,4351,162,693
L,534,623,220,335,1144,-3789,471,-389,R,-442,512,455,-650,-1127,3662,389,328
L,172,862,265,-103,830,-3362,698,-108,R,-34,680,691,-579,-950,2921,445,20
L,-122,901,399,-551,1121,-3010,651,70,R,99,822,814,-499,-962,2328,450,-49
L,-420,830,563,-620,1374,-2694,497,227,R,70,964,862,-552,-1374,2083,481,-31
L,-597,756,526,-614,1795,-2565,435,329,R,326,965,777,-612,-1958,2141,488,-147
L,-1050,663,428,-617,1834,-2564,303,530,R,878,910,633,-622,-1860,2315,400,-383
L,-1664,591,461,-550,1131,-2446,189,657,R,1621,777,663,-652,-1170,2231,239,-577
L,-2403,451,614,-379,570,-1793,103,724,R,2501,460,909,-475,-944,1357,98,-678
L,-2853,217,829,25,180,-227,41,732,R,2731,166,935,-8,-492,-414,32,-708
L,-2316,188,712,441,20,1692,44,723,R,1826,129,709,323,200,-2202,37,-684
L,-1431,316,308,547,-542,2986,122,728,R,1021,404,337,335,849,-3294,206,-627
100
L,1050,-1806,665,-37,267,-159,-554,-286,R,-506,-2037,197,80,-47,115,-750,138
L,942,-1738,616,0,263,-146,-570,-270,R,-488,-1989,141,66,-15,66,-756,137
L,914,-1714,572,57,60,-66,-578,-268,R,-539,-1959,101,43,18,-28,-743,153
L,987,-1701,549,82,-166,20,-564,-289,R,-595,-1964,92,18,49,-85,-729,168
L,1082,-1690,563,33,-202,59,-541,-312,R,-613,-1963,133,-1,72,-71,-722,173
L,1140,-1697,609,-46,-57,52,-526,-323,R,-615,-1972,194,5,71,-25,-718,172
L,1142,-1690,663,-90,92,38,-519,-321,R,-613,-1976,207,29,106,-16,-718,171
L,1112,-1672,681,-67,133,10,-520,-316,R,-649,-1945,191,41,133,-18,-708,183
L,1088,-1690,660,-12,127,-16,-530,-309,R,-663,-1932,190,29,46,6,-703,188
L,1049,-1720,620,26,103,-20,-546,-298,R,-638,-1961,184,18,-26,32,-712,179
L,1003,-1725,597,35,33,-15,-559,-287,R,-611,-1980,164,21,-13,39,-722,170
L,1153,-1716,637,-7,-73,-52,-524,-322,R,-595,-1987,184,31,54,30,-725,166
L,1589,-1569,974,-132,76,-332,-400,-407,R,-553,-2160,423,193,242,122,-721,141
L,2490,-1310,1322,-210,124,-1282,-249,-532,R,-540,-2384,674,908,1201,836,-700,123
L,3337,-1083,1164,-337,296,-2818,-170,-645,R,-981,-2589,951,2028,2951,2126,-621,195
L,3460,-1132,835,-588,890,-4097,-176,-678,R,-1766,-2559,1051,2861,3611,3297,-512,325
L,3315,-1319,606,-712,1107,-4798,-213,-663,R,-2577,-2203,830,3013,2695,4242,-391,475
L,3182,-1347,417,-654,1031,-5226,-227,-660,R,-3065,-1822,435,2552,1026,4911,-304,585
L,2856,-1175,346,-484,609,-5502,-222,-667,R,-3002,-1375,-7,1971,-566,5262,-246,653
L,2495,-728,373,-400,35,-5542,-161,-718,R,-2627,-834,-223,1525,-1450,5367,-175,717
L,2108,-240,433,-498,-85,-5271,-63,-767,R,-2095,-306,-299,1066,-1891,5171,-82,784
L,1648,136,506,-555,-44,-4842,45,-723,R,-1556,233,-260,526,-2129,4690,84,773
L,1209,395,627,-549,-58,-4420,161,-584,R,-956,672,-186,18,-2411,4014,346,538
L,775,444,759,-474,-106,-4028,222,-414,R,-368,858,-27,-398,-2549,3329,667,232
L,460,386,735,-378,-104,-3636,240,-290,R,130,862,124,-731,-2502,2692,781,-84
L,224,387,661,-432,475,-3270,289,-163,R,448,783,194,-962,-2551,2174,580,-290
L,-6,384,665,-470,1474,-2993,300,4,R,645,699,217,-1099,-2781,1926,457,-413
L,-318,393,630,-366,2449,-2868,291,232,R,859,599,217,-1112,-2921,1991,340,-534
L,-1117,497,615,-157,2431,-2802,213,546,R,1513,511,248,-955,-2563,2216,184,-693
L,-1959,687,619,74,1439,-2441,184,647,R,2734,365,430,-618,-1289,1827,75,-783
L,-2957,711,721,155,1001,-1321,131,710,R,3114,306,754,-46,-375,478,54,-753
L,-3369,575,792,287,656,776,94,737,R,2657,458,581,505,-326,-830,95,-744
L,-2399,554,509,292,274,2874,127,725,R,2414,509,39,650,692,-1749,119,-780
L,-1151,517,257,-22,-158,4114,236,633,R,2073,448,-208,537,2525,-2610,121,-765
L,-198,669,145,-323,-415,4658,698,161,R,1268,518,-176,293,3923,-3150,220,-666
L,296,707,128,-447,-483,4886,654,-224,R,362,631,-175,-84,4388,-3367,574,-289
L,775,632,232,-366,-495,5044,379,-490,R,-309,696,-186,-526,4274,-3476,625,232
L,1115,778,192,-107,-437,5262,345,-542,R,-865,549,-37,-927,3907,-3621,324,575
L,1604,647,76,213,-390,5644,219,-678,R,-1291,295,58,-1243,3029,-3932,128,768
L,2312,458,237,248,518,5989,111,-774,R,-1816,-59,234,-1509,2456,-4406,-18,824
L,2577,253,689,-220,1451,6242,54,-740,R,-2558,-548,783,-1714,1330,-4739,-115,695
L,2393,-437,1099,-771,447,6307,-94,-636,R,-2549,-1014,889,-2118,117,-4729,-205,621
L,2792,-1387,1219,-523,-1696,5729,-244,-565,R,-2324,-1656,920,-2476,-104,-4477,-335,508
L,3710,-1870,1216,275,-1700,4078,-256,-589,R,-2638,-2343,1016,-2367,119,-3668,-396,459
L,3672,-1739,1181,1125,-1344,1710,-242,-602,R,-3227,-2397,886,-1854,430,-1665,-356,516
L,3229,-1265,1142,1934,-1778,-417,-202,-621,R,-3590,-1771,894,-1337,-73,754,-255,610
L,3016,-906,1245,2374,-868,-1839,-155,-629,R,-3344,-1274,582,-1151,-727,2449,-205,672
L,2881,-892,1405,2627,267,-2727,-155,-599,R,-3270,-1140,187,-1233,-1002,3562,-192,705
L,2870,-921,1393,2944,648,-3380,-161,-597,R,-3354,-1153,-121,-1354,-1243,4370,-189,709
L,2935,-694,1119,3053,609,-3945,-124,-658,R,-3365,-1167,-283,-1318,-1209,4907,-190,703
L,2844,-329,717,2652,851,-4374,-64,-744,R,-3291,-1078,-269,-1266,-1205,5143,-180,713
L,2385,35,282,1940,1553,-4557,8,-831,R,-2851,-867,-202,-1132,-1300,5324,-168,726
L,1663,386,-27,1277,2078,-4483,130,-768,R,-2156,-552,-23,-914,-1000,5348,-143,756
L,819,569,-133,784,2224,-4162,344,-544,R,-1448,-227,180,-727,-768,5041,-88,786
L,199,710,-97,355,1918,-3683,726,-155,R,-770,19,352,-606,-520,4520,12,653
L,-194,875,48,-138,1602,-3164,771,124,R,-181,219,625,-544,-298,3854,186,153
L,-504,983,227,-605,1659,-2636,606,265,R,276,404,871,-376,-247,3099,238,-160
L,-822,1002,343,-907,1770,-2152,483,378,R,411,629,991,-149,-201,2424,304,-193
L,-1016,920,356,-1050,1687,-1830,405,458,R,262,894,983,-65,-501,2107,413,-111
L,-956,793,204,-1174,1907,-1835,390,494,R,179,1021,889,-92,-1484,2199,484,-75
L,-1406,573,89,-1201,2159,-2086,221,675,R,507,917,698,-93,-2232,2554,467,-237
L,-2497,268,125,-894,1438,-1859,61,832,R,1451,736,501,-98,-1827,2803,256,-584
L,-3247,41,235,-437,809,-537,7,857,R,3085,528,666,-43,-753,2039,95,-745
L,-3109,81,187,-66,414,1132,14,862,R,3455,419,1029,112,-490,-170,66,-721
L,-2550,213,-42,177,-926,2143,47,851,R,2384,581,781,64,-770,-2211,130,-677
L,-1858,288,-186,420,-2409,2576,87,795,R,1648,558,406,-287,48,-3347,182,-672
L,-1268,563,-252,467,-2973,2829,235,640,R,975,471,511,-697,939,-4300,231,-545
L,-834,908,-304,321,-3190,3021,456,410,R,206,498,512,-948,1087,-5040,420,-161
L,-143,1142,-301,-45,-3244,3048,736,69,R,-643,303,361,-884,1409,-5384,223,537
L,399,1101,-237,-738,-3222,3029,671,-195,R,-1467,57,336,-416,1565,-5363,22,768
L,871,783,-120,-1399,-3573,3270,416,-477,R,-1860,-141,77,248,1569,-5334,-43,850
L,1655,660,150,-1988,-3185,3636,216,-677,R,-2393,-244,101,858,1115,-5328,-58,836
L,2510,573,639,-2506,-2112,3642,124,-711,R,-3056,-197,297,1268,468,-5128,-36,833
L,3092,334,1136,-3034,-954,2928,57,-690,R,-3497,-131,354,1693,834,-4561,-21,838
L,3104,68,1563,-3418,-465,1631,11,-632,R,-3564,-16,463,2231,1773,-3753,-2,825
L,3089,-254,1831,-3360,-671,245,-40,-590,R,-3292,23,329,2371,1629,-2843,4,842
L,3216,-271,1972,-2966,-406,-1126,-41,-582,R,-3405,-110,317,2114,898,-1588,-18,843
L,2973,18,1964,-2371,-32,-2266,3,-565,R,-3519,-159,473,1926,300,-156,-25,819
L,2772,288,1648,-1705,-7,-2886,51,-588,R,-3345,-207,713,1946,-407,1075,-34,774
L,3030,493,1183,-1265,-5,-3290,86,-670,R,-3221,-390,820,2045,-560,2111,-66,742
L,3384,494,793,-1042,93,-3802,80,-745,R,-3180,-461,729,2105,-617,2991,-80,748
L,3322,346,568,-799,112,-4422,58,-786,R,-3077,-330,555,1975,-975,3656,-60,781
L,2801,249,455,-540,-60,-4918,50,-794,R,-2722,-67,341,1628,-1751,4082,-14,827
L,2053,230,498,-403,-367,-5026,62,-750,R,-2085,212,149,1148,-2435,4108,57,829
